# ltrace -x '*' -o ltrace.txt -f -S -s 1024 ./squashfs-root/usr/bin/magick identify -define video:pixel-format='canary123' example.mov
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd020, 0x7ffda43a9dc0, 0x6526bc9bd020, 0x7ffda43a9dc0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd020, 0x7ffda43a9dc0, 0x7ffda43a9dc0, 0x7ffda43a9dc0 <unfinished ...>
4064738 tolower@libc.so.6('K')                                                                                        = 'k'
4064738 tolower@libc.so.6('O')                                                                                        = 'o'
4064738 tolower@libc.so.6('K')                                                                                        = 'k'
4064738 tolower@libc.so.6('O')                                                                                        = 'o'
4064738 <... LocaleCompare resumed> )                                                                                 = 0xfffffffc
4064738 <... CompareSplayTreeString resumed> )                                                                        = 0xfffffffc
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd240, 0x7ffda43a9dc0, 0x6526bc9bd240, 0x7ffda43a9dc0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd240, 0x7ffda43a9dc0, 0x7ffda43a9dc0, 0x7ffda43a9dc0 <unfinished ...>
4064738 tolower@libc.so.6('P')                                                                                        = 'p'
4064738 tolower@libc.so.6('O')                                                                                        = 'o'
4064738 tolower@libc.so.6('P')                                                                                        = 'p'
4064738 tolower@libc.so.6('O')                                                                                        = 'o'
4064738 <... LocaleCompare resumed> )                                                                                 = 1
4064738 <... CompareSplayTreeString resumed> )                                                                        = 1
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd460, 0x7ffda43a9dc0, 0x6526bc9bd460, 0x7ffda43a9dc0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd460, 0x7ffda43a9dc0, 0x7ffda43a9dc0, 0x7ffda43a9dc0 <unfinished ...>
4064738 tolower@libc.so.6('P')                                                                                        = 'p'
4064738 tolower@libc.so.6('O')                                                                                        = 'o'
4064738 tolower@libc.so.6('P')                                                                                        = 'p'
4064738 tolower@libc.so.6('O')                                                                                        = 'o'
4064738 <... LocaleCompare resumed> )                                                                                 = 1
4064738 <... CompareSplayTreeString resumed> )                                                                        = 1
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd130, 0x7ffda43a9dc0, 0x6526bc9bd130, 0x7ffda43a9dc0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd130, 0x7ffda43a9dc0, 0x7ffda43a9dc0, 0x7ffda43a9dc0 <unfinished ...>
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 <... LocaleCompare resumed> )                                                                                 = 0
4064738 <... CompareSplayTreeString resumed> )                                                                        = 0
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd130, 0x7ffda43a9dc0, 0x6526bc9bd130, 0x7ffda43a9dc0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd130, 0x7ffda43a9dc0, 0x7ffda43a9dc0, 0x7ffda43a9dc0 <unfinished ...>
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 <... LocaleCompare resumed> )                                                                                 = 0
4064738 <... CompareSplayTreeString resumed> )                                                                        = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7800, 0x7ffda43a9dc0, 0x78e67001a02c, 0x7ffda43a9dc0 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7800, 0x7ffda43a9dc0, 0xabacadab, 0x7ffda43a9dc0)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... GetValueFromSplayTree resumed> )                                                                         = 0x6526bc9bd090
4064738 <... GetMagickInfo resumed> )                                                                                 = 0x6526bc9bd090
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a9dc0, 0x78e67e8b3cea, 0x78e67e8b3cea, 40 <unfinished ...>
4064738 tolower@libc.so.6('O')                                                                                        = 'o'
4064738 tolower@libc.so.6('P')                                                                                        = 'p'
4064738 tolower@libc.so.6('O')                                                                                        = 'o'
4064738 tolower@libc.so.6('P')                                                                                        = 'p'
4064738 <... LocaleCompare resumed> )                                                                                 = 0xffffffff
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a9dc0, 0x78e67e8b3cf6, 0x78e67e8b3cf6, 48 <unfinished ...>
4064738 tolower@libc.so.6('O')                                                                                        = 'o'
4064738 tolower@libc.so.6('P')                                                                                        = 'p'
4064738 tolower@libc.so.6('O')                                                                                        = 'o'
4064738 tolower@libc.so.6('P')                                                                                        = 'p'
4064738 <... LocaleCompare resumed> )                                                                                 = 0xffffffff
4064738 CopyMagickString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b4560, 0x7ffda43a9dc0, 4096, 0x6526bc9b4560)          = 3
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a9dc0, 0x78e67e8b3641, 4, 0x6526bc9b4564 <unfinished ...>
4064738 tolower@libc.so.6('M')                                                                                        = 'm'
4064738 tolower@libc.so.6('R')                                                                                        = 'r'
4064738 tolower@libc.so.6('M')                                                                                        = 'm'
4064738 tolower@libc.so.6('R')                                                                                        = 'r'
4064738 <... LocaleCompare resumed> )                                                                                 = 0xfffffffb
4064738 GetPathComponent@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b6560, 1, 0x7ffda43a9dc0, 0x6526bc9b6560 <unfinished ...>
4064738 IsEventLogging@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b6560, 1, 0x7ffda43a9dc0, 0x6526bc9b6560)               = 0
4064738 CopyMagickString@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a9dc0, 0x6526bc9b6560, 4096, 0x6526bc9b6560)          = 11
4064738 <... GetPathComponent resumed> )                                                                              = 0
4064738 CopyMagickString@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a9dc0, 0x6526bc9b4560, 4096, 0x6526bc9b4560)          = 3
4064738 GetMagickInfo@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a9dc0, 0x6526bc9a5350, 0x6526bc9a5350, 0x7ffda43a9dc4 <unfinished ...>
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5f40, 0x6526bc9a5350, 0x6526bc9a5350, 0x7ffda43a9dc4 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9a5f40, 0x6526bc9a5350, 0xabacadab, 0x7ffda43a9dc4)                         = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a9dc0, 0x78e67e8b68e3, 1, 0x7ffda43a9dc4 <unfinished ...>
4064738 tolower@libc.so.6('M')                                                                                        = 'm'
4064738 tolower@libc.so.6('*')                                                                                        = '*'
4064738 tolower@libc.so.6('M')                                                                                        = 'm'
4064738 tolower@libc.so.6('*')                                                                                        = '*'
4064738 <... LocaleCompare resumed> )                                                                                 = 67
4064738 GetValueFromSplayTree@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7750, 0x7ffda43a9dc0, 0x7ffda43a9dc0, 0x7ffda43a9dc4 <unfinished ...>
4064738 IsEventLogging@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7750, 0x7ffda43a9dc0, 0xabacadab, 0x7ffda43a9dc4)      = 0
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7800, 0x7ffda43a9dc0, 0xabacadab, 0x7ffda43a9dc4 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7800, 0x7ffda43a9dc0, 0xabacadab, 0x7ffda43a9dc4)                         = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd130, 0x7ffda43a9dc0, 0x6526bc9bd130, 0x7ffda43a9dc0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd130, 0x7ffda43a9dc0, 0x7ffda43a9dc0, 0x7ffda43a9dc0 <unfinished ...>
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 <... LocaleCompare resumed> )                                                                                 = 0
4064738 <... CompareSplayTreeString resumed> )                                                                        = 0
4064738 CompareSplayTreeString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd130, 0x7ffda43a9dc0, 0x6526bc9bd130, 0x7ffda43a9dc0 <unfinished ...>
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd130, 0x7ffda43a9dc0, 0x7ffda43a9dc0, 0x7ffda43a9dc0 <unfinished ...>
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 tolower@libc.so.6('\0')                                                                                       = '\0'
4064738 <... LocaleCompare resumed> )                                                                                 = 0
4064738 <... CompareSplayTreeString resumed> )                                                                        = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7800, 0x7ffda43a9dc0, 0x78e67001a02c, 0x7ffda43a9dc0 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7800, 0x7ffda43a9dc0, 0xabacadab, 0x7ffda43a9dc0)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... GetValueFromSplayTree resumed> )                                                                         = 0x6526bc9bd090
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5f40, 0x7ffda43a9dc0, 0xabacadab, 0x7ffda43a9dc0 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9a5f40, 0x7ffda43a9dc0, 0xabacadab, 0x7ffda43a9dc0)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 LocaleCompare@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a9dc0, 0x78e67e8b68e3, 0xabacadab, 0x7ffda43a9dc0 <unfinished ...>
4064738 tolower@libc.so.6('M')                                                                                        = 'm'
4064738 tolower@libc.so.6('*')                                                                                        = '*'
4064738 tolower@libc.so.6('M')                                                                                        = 'm'
4064738 tolower@libc.so.6('*')                                                                                        = '*'
4064738 <... LocaleCompare resumed> )                                                                                 = 67
4064738 <... GetMagickInfo resumed> )                                                                                 = 0x6526bc9bd090
4064738 GetPathComponent@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b6560, 8, 0x7ffda43a8dc0, 0x6526bc9b6560 <unfinished ...>
4064738 IsEventLogging@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b6560, 8, 0x7ffda43a8dc0, 0x6526bc9b6560)               = 0
4064738 CopyMagickString@libMagickCore-7.Q16HDRI.so.10(0x7ffda43a8dc0, 0x6526bc9b6560, 4096, 0x6526bc9b6560)          = 11
4064738 <... GetPathComponent resumed> )                                                                              = 0
4064738 CopyMagickString@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b6560, 0x7ffda43a8dc0, 4096, 0x6526bc9b6560)          = 11
4064738 DestroyExceptionInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x7ffda43a8dc0, 12, 0x6526bc9b656c <unfinished ...>
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x7ffda43a8dc0, 0xabacadab, 0x6526bc9b656c <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 0x7ffda43a8dc0, 0xabacadab, 0x6526bc9b656c)                         = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 DestroyLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a54d0, 0x78e67e55399c, 1, 0xffffffff54535254 <unfinished ...>
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9adb80, 0x78e67e55399c, 0xabacadab, 0xffffffff54535254 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9adb80, 0x78e67e55399c, 0xabacadab, 0xffffffff54535254)                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9adb80, 0x78e67e55399c, 1, 0xffffffff54535254 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9adb80, 0x78e67e55399c, 0xabacadab, 0xffffffff54535254)                   = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 RelinquishSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a54f8, 0x78e67e55399c, 0xabacadab, 0xffffffff54535254 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x78e67ebe866c, 0x78e67e55399c, 0xabacadab, 0xffffffff54535254)                     = 0
4064738 omp_destroy_lock@libgomp.so.1(0x6526bc9adb80, 0x78e67e55399c, 1, 0xffffffff54535254)                          = 0x6526bc9adb80
4064738 free@libc.so.6(0x6526bc9adb80)                                                                                = <void>
4064738 omp_unset_lock@libgomp.so.1(0x78e67ebe866c, 0x6526bc9adb70, 0, 5)                                             = 1
4064738 <... RelinquishSemaphoreInfo resumed> )                                                                       = 1
4064738 RelinquishMagickMemory@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a54d0, 0x6526bc9adb70, 0, 5 <unfinished ...>
4064738 free@libc.so.6(0x6526bc9a54d0)                                                                                = <void>
4064738 <... RelinquishMagickMemory resumed> )                                                                        = 0
4064738 <... DestroyLinkedList resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9a54c0, 0, 4 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9a54c0, 0xabacadab, 4)                                    = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 RelinquishSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5378, 0x6526bc9a54c0, 0xabacadab, 4 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x78e67ebe866c, 0x6526bc9a54c0, 0xabacadab, 4)                                      = 0
4064738 omp_destroy_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9a54c0, 1, 4)                                           = 0x6526bc9b7700
4064738 free@libc.so.6(0x6526bc9b7700)                                                                                = <void>
4064738 omp_unset_lock@libgomp.so.1(0x78e67ebe866c, 0x6526bc9b76f0, 0, 6)                                             = 1
4064738 <... RelinquishSemaphoreInfo resumed> )                                                                       = 1
4064738 RelinquishMagickMemory@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x6526bc9b76f0, 0, 6 <unfinished ...>
4064738 free@libc.so.6(0x6526bc9a5350)                                                                                = <void>
4064738 <... RelinquishMagickMemory resumed> )                                                                        = 0
4064738 <... DestroyExceptionInfo resumed> )                                                                          = 0
4064738 GetMagickEndianSupport@libMagickCore-7.Q16HDRI.so.10(0x6526bc9bd090, 0x6526bc9a5340, 0x6520eef19d75, 5)       = 0
4064738 GetMagicPatternExtent@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a50d0, 0x6526bc9a5340, 0xabacadab, 5 <unfinished ...>
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a60c0, 0x6526bc9a5340, 0xabacadab, 5 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9a60c0, 0x6526bc9a5340, 0xabacadab, 5)                                      = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 NewLinkedList@libMagickCore-7.Q16HDRI.so.10(0, 0x6526bc9a5340, 1, 5 <unfinished ...>
4064738 AcquireCriticalMemory@libMagickCore-7.Q16HDRI.so.10(56, 0x6526bc9a5340, 1, 5 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(56, 0x6526bc9a5340, 1, 5 <unfinished ...>
4064738 malloc@libc.so.6(56)                                                                                          = 0x6526bc9a5350
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9a5350
4064738 <... AcquireCriticalMemory resumed> )                                                                         = 0x6526bc9a5350
4064738 AcquireSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0, 0x6526bc9a5350, 4 <unfinished ...>
4064738 posix_memalign@libc.so.6(0x7ffda43a8be8, 64, 64, 64)                                                          = 0
4064738 omp_init_lock@libgomp.so.1(0x6526bc9b7700, 0, 64, 0)                                                          = 0x6526bc9b7700
4064738 pthread_self@libc.so.6(0x6526bc9b7700, 0, 64, 0)                                                              = 0x78e67e1bf7c0
4064738 <... AcquireSemaphoreInfo resumed> )                                                                          = 0x6526bc9b7700
4064738 <... NewLinkedList resumed> )                                                                                 = 0x6526bc9a5350
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0, 0, 0xabacadab <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9a54d0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9a54d0
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9a54d0 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 0, 0x6526bc9a54d0 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bd910
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bd910
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9a54d0, 0x6526bc9bd920 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bd920)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 1, 0x6526bc9bd920 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bd920)                                   = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 16, 48, 0x6526bc9bd920 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9a5890
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9a5890
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9a5890 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 1, 0x6526bc9a5890 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bd930
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bd930
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9a5890, 0x6526bc9bd940 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bd940)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9a54d0, 2, 0x6526bc9a54d0 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9a54d0, 0xabacadab, 0x6526bc9a54d0)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9a54d0, 96, 0x6526bc9a54d0 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9a58d0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9a58d0
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9a58d0 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 2, 0x6526bc9a58d0 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bd950
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bd950
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9a58d0, 0x6526bc9bd960 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bd960)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9a5890, 3, 0x6526bc9a5890 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9a5890, 0xabacadab, 0x6526bc9a5890)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9a5890, 144, 0x6526bc9a5890 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9a5910
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9a5910
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9a5910 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 3, 0x6526bc9a5910 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bd970
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bd970
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9a5910, 0x6526bc9bd980 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bd980)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9a58d0, 4, 0x6526bc9a58d0 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9a58d0, 0xabacadab, 0x6526bc9a58d0)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9a58d0, 192, 0x6526bc9a58d0 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9bd990
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bd990
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9bd990 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 4, 0x6526bc9bd990 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bd9d0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bd9d0
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9bd990, 0x6526bc9bd9e0 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bd9e0)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9a5910, 5, 0x6526bc9a5910 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9a5910, 0xabacadab, 0x6526bc9a5910)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9a5910, 240, 0x6526bc9a5910 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9bd9f0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bd9f0
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9bd9f0 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 5, 0x6526bc9bd9f0 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bda30
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bda30
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9bd9f0, 0x6526bc9bda40 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bda40)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9bd990, 6, 0x6526bc9bd990 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9bd990, 0xabacadab, 0x6526bc9bd990)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9bd990, 288, 0x6526bc9bd990 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9bda50
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bda50
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9bda50 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 6, 0x6526bc9bda50 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bda90
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bda90
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9bda50, 0x6526bc9bdaa0 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bdaa0)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
